SALE TYPE,PROPERTY TYPE,ADDRESS,CITY,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,SOURCE
MLS Listing,Multi-Family (2-4 Unit),4311 Glenwick Ln,University Park,75205,938000,6,4,Highland Park High School,3172,7144,1967,43,296,,Active,NTREIS
MLS Listing,Multi-Family (2-4 Unit),6508 Del Norte Ln,Dallas,75225,939000,4,4.5,Prestonville,3573,10280,2017,8,263,,Active,NTREIS
MLS Listing,Single Family Residential,1007 Moreland Ave,Dallas,75204,945000,4,4.5,A C Ardreys,4012,6316,1902,52,236,,Active,NTREIS
MLS Listing,Condo/Co-op,3030 Mckinney Ave #2305,Dallas,75204,945000,3,2.5,La Tour Condo,2760,65601,1981,3,342,1915,Active,NTREIS
MLS Listing,Single Family Residential,8 Stonecourt Dr,Dallas,75225,945000,2,3.5,Caruth Homeplace 6th Edition,3156,6011,1984,30,299,267,Active,NTREIS
MLS Listing,Single Family Residential,6809 Bert Ln,Dallas,75240,948000,4,4.5,Hillcrest Wood,5234,18644,1978,162,181,,Active,NTREIS
MLS Listing,Condo/Co-op,3535 Gillespie St #303,Dallas,75219,949000,3,4,Plaza At Turtle Creek Residence Ph,2673,136473,2000,37,355,2043,Active,NTREIS
MLS Listing,Single Family Residential,3929 Lively Ln,Dallas,75220,949000,4,4.5,Glenridge Estates,3929,8102,2016,122,242,,Active,NTREIS
MLS Listing,Single Family Residential,3939 Lively Ln,Dallas,75220,949000,4,4,Glenridge Estates,3850,7754,2018,75,246,,Active,NTREIS
MLS Listing,Single Family Residential,4310 Merrell Rd,Dallas,75229,949000,4,4.5,Northcrest Rev,4569,6752,2018,73,208,,Active,NTREIS
MLS Listing,Single Family Residential,4826 March Ave,Dallas,75209,949000,4,3.5,Greenway Terrace,3484,6273,2019,12,272,,Active,NTREIS
MLS Listing,Single Family Residential,5718 Greenbrier Dr,Dallas,75209,949000,3,2,Highway Estates #2,2347,12284,1946,1,404,,Active,NTREIS
MLS Listing,Single Family Residential,6147 Goliad Ave,Dallas,75214,949000,5,3.5,Lakewood Heights Add,3864,7492,2008,264,246,,Active,NTREIS
MLS Listing,Single Family Residential,6550 Dykes Way,Dallas,75230,949000,4,3,C P Nevill 2a,3279,18861,2001,212,289,,Active,NTREIS
MLS Listing,Single Family Residential,7832 Southwestern Blvd,Dallas,75225,949000,4,3.5,Caruth Hills 01,3460,10629,1950,12,274,,Active,NTREIS
MLS Listing,Single Family Residential,8408 Santa Clara Dr,Dallas,75218,949000,3,3.5,Forest Hills,3560,24829,1998,44,267,,Active,NTREIS
MLS Listing,Townhouse,3451 Normandy Ave,University Park,75205,949500,5,4,Stinsons Rev,3750,4182,2005,67,253,,Active,NTREIS
MLS Listing,Single Family Residential,10221 E Lake Highlands Dr,Dallas,75218,950000,3,3.5,Enclave-Northcliff Add,3353,13068,2011,44,283,,Active,NTREIS
MLS Listing,Single Family Residential,11714 Parwen Dr,Dallas,75230,950000,3,3,Forest Place,4704,15377,1981,72,202,64,Active,NTREIS
MLS Listing,Single Family Residential,1404 Sylvan Ave,Dallas,75208,950000,4,4.5,East Kessler,4365,17685,2004,232,218,,Active,NTREIS
MLS Listing,Single Family Residential,3040 Coombs Creek Dr,Dallas,75233,950000,5,2,,7000,191882,1953,337,136,,Active,NTREIS
MLS Listing,Single Family Residential,3733 Juniper Dr,Dallas,75220,950000,3,3.5,Marsh Lane,3405,9670,2017,4,279,,Active,NTREIS
MLS Listing,Single Family Residential,3827 Van Ness Pl,Dallas,75220,950000,4,3.5,North Davilla Drive Estates,3029,8059,2019,29,314,,Active,NTREIS
MLS Listing,Single Family Residential,4515 Briar Oaks Cir,Dallas,75287,950000,5,5,Oakdale Sec Three Ph A,5101,10890,2000,2,186,214,Active,NTREIS
MLS Listing,Vacant Land,5535 Amherst Ave,Dallas,75209,950000,0,,"Idelwild Devonshire, Preston Park Add",,14593,1940,113,,,Active,NTREIS
MLS Listing,Vacant Land,5811 Waggoner Dr,Dallas,75230,950000,0,,Meaders Lane,,17772,,40,,,Active,NTREIS
MLS Listing,Single Family Residential,5827 Royal Crest Dr,Dallas,75230,950000,5,3.5,Northaven Park,3928,17729,1954,51,242,,Active,NTREIS
MLS Listing,Single Family Residential,602 Swan Dr,Coppell,75019,950000,4,4.5,Northlake Woodlands East Ph 06 Rep,4732,27356,1991,8,201,,Active,NTREIS
MLS Listing,Single Family Residential,7007 Pemberton Dr,Dallas,75230,950000,5,3.5,Brookshire Park,3953,16204,1964,16,240,,Active,NTREIS
MLS Listing,Condo/Co-op,3211 Armstrong Ave #10,Dallas,75205,955000,2,2.5,Armstrong Ave Condo,2691,40511,1981,29,355,610,Active,NTREIS
MLS Listing,Single Family Residential,5138 Vanderbilt Ave,Dallas,75206,955000,4,3,Greenland Hills Hill Top Sec,3100,7231,2019,64,308,,Active,NTREIS
MLS Listing,Single Family Residential,3965 Lively Ln,Dallas,75220,959000,4,4,Glenridge Estates,3850,7841,2018,75,249,,Active,NTREIS
MLS Listing,Single Family Residential,9169 Vintage Oaks Ct,Dallas,75231,959000,5,4,Bordeaux Lake Highlands,4573,8843,2015,36,210,71,Active,NTREIS
MLS Listing,Vacant Land,645 E Tripp Rd,Sunnyvale,75182,959250,0,,Samuel Coats,,561053,,24,,,Active,NTREIS
MLS Listing,Condo/Co-op,4502 Abbott Ave #215,Highland Park,75205,965000,1,1.5,Mondara Condos,1600,72484,2017,6,603,677,Active,NTREIS
MLS Listing,Single Family Residential,6811 Gateridge Dr,Dallas,75254,965000,4,5,Northwood Hills Estates,6002,31625,1966,45,161,,Active,NTREIS
MLS Listing,Single Family Residential,4011 Parkside Dr,Dallas,75209,969000,5,5.5,Midway Manor Add,3781,9104,2014,31,256,,Active,NTREIS
MLS Listing,Single Family Residential,6247 Northwood Rd,Dallas,75225,969000,3,2.5,Preston Highlands 02,3049,16553,1941,27,318,,Active,NTREIS
MLS Listing,Single Family Residential,5806 Colhurst St,Dallas,75230,974000,4,3.5,Avalon,3284,16596,1975,172,297,,Active,NTREIS
MLS Listing,Single Family Residential,10219 Hedgeway,Dallas,75229,975000,4,3,Midway Estates,3142,15899,1956,365,310,,Active,NTREIS
MLS Listing,Single Family Residential,11053 Strayhorn Dr,Dallas,75228,975000,5,5,Saint Andrews,6918,39596,1969,65,141,,Active,NTREIS
MLS Listing,Multi-Family (2-4 Unit),2605 Hibernia St,Dallas,75204,975000,0,,Overlands,2635,4225,1925,80,370,,Active,NTREIS
MLS Listing,Single Family Residential,3533 Rosedale Ave,University Park,75205,975000,4,4.5,Francis Daniels Park Rep,3066,6011,1980,1,318,,Active,NTREIS
MLS Listing,Multi-Family (5+ Unit),4115 Gilbert Ave,Dallas,75219,975000,0,,Bowser & Lemmons Oak Lawn Add,3952,8015,1923,138,247,,Active,NTREIS
MLS Listing,Multi-Family (2-4 Unit),5046 W University Blvd,Dallas,75209,975000,6,,Greenway Village,3564,8756,1945,252,274,,Active,NTREIS
MLS Listing,Single Family Residential,5539 Willis Ave,Dallas,75206,975000,4,4,Vickery Place,3149,7797,2014,4,310,,Active,NTREIS
MLS Listing,Single Family Residential,6935 Shook Ave,Dallas,75214,975000,3,2.5,Pasadena Add Sec 01,2594,10367,1926,71,376,,Active,NTREIS
MLS Listing,Single Family Residential,7307 Azalea Ln,Dallas,75230,975000,4,3.5,Meyers & Rosser,3528,20560,1967,38,276,,Active,NTREIS
MLS Listing,Vacant Land,8611 Lakemont Dr,Dallas,75209,975000,0,,Lakemont Add,,32539,1936,44,,,Active,NTREIS
MLS Listing,Single Family Residential,8715 Glencrest Ln,Dallas,75209,975000,4,3.5,Shore Crest Terrace,4319,9409,2007,2,226,,Active,NTREIS
MLS Listing,Single Family Residential,9938 Mixon Dr,Dallas,75220,975000,3,4,Marsh Lane Rev,4081,8451,2017,4,239,,Active,NTREIS
MLS Listing,Single Family Residential,4430 Sexton Ln,Dallas,75229,979000,4,4.5,Northcrest Rev,4569,6752,2018,64,214,,Active,NTREIS
MLS Listing,Single Family Residential,7140 Royal Ln,Dallas,75230,979000,3,3.5,HILLCREST HAVENS NO 2 REVISED,3631,26572,1957,23,270,,Active,NTREIS
MLS Listing,Condo/Co-op,1505 Elm St,Dallas,75201,980000,0,,Elm Street Condo 1505,6465,10019,1957,3070,152,,Active,NTREIS
MLS Listing,Single Family Residential,10728 Brookport Pl,Dallas,75229,985000,4,3,Les Jardins Rev,3757,36068,1969,124,262,,Active,NTREIS
MLS Listing,Single Family Residential,2007 McMillan Ave,Dallas,75206,985000,4,3.5,Ross Ave Annex,3520,7492,2018,23,280,,Active,NTREIS
MLS Listing,Single Family Residential,2014 Cullen Dr,Dallas,75206,985000,4,3.5,Ross Ave Annex,3473,7492,2018,134,284,,Active,NTREIS
MLS Listing,Single Family Residential,4426 Pomona Rd,Dallas,75209,987654,4,3,Bluffview Estates,3266,19123,1998,180,302,,Active,NTREIS
MLS Listing,Single Family Residential,17110 Spanky Pl,Dallas,75248,989000,5,5.5,Highland Of Mckamy 02,5460,19123,1978,37,181,13,Active,NTREIS
MLS Listing,Single Family Residential,4224 Santa Barbara Dr,Dallas,75214,989000,4,3.5,Bob O Links Downs,3765,8102,2006,4,263,,Active,NTREIS
MLS Listing,Single Family Residential,5311 Channelbrook Ct,Dallas,75287,989000,5,4.5,Oaktree Ph Four,5244,9148,1997,30,189,121,Active,NTREIS
MLS Listing,Single Family Residential,5835 Vickery Blvd,Dallas,75206,989000,4,5,Delmar Heights,3157,6970,2018,11,313,,Active,NTREIS
MLS Listing,Single Family Residential,7239 Lakewood Blvd,Dallas,75214,989000,3,3,Monticello,2803,12110,1941,38,353,,Active,NTREIS
MLS Listing,Single Family Residential,7515 Northaven,Dallas,75230,989000,4,3.5,Highland Estates,4189,16291,1955,405,236,,Active,NTREIS
MLS Listing,Single Family Residential,4803 March Ave,Dallas,75209,989500,4,4,Greenway Terrace,3724,8494,2018,57,266,,Active,NTREIS
MLS Listing,Townhouse,3819 Hawthorne Ave,Dallas,75219,990000,3,4.5,Gilbert-Hawthorne Add,3055,3485,1998,135,324,285,Active,NTREIS
MLS Listing,Single Family Residential,5454 Belmont Ave,Dallas,75206,994000,4,5,Vickey Place,3561,6970,2019,39,279,,Active,NTREIS
MLS Listing,Single Family Residential,11909 Edgestone Rd,Dallas,75230,995000,3,3.5,Lake Forest Ph C,4542,7928,2000,134,219,492,Active,NTREIS
MLS Listing,Single Family Residential,1910 Kessler Pkwy,Dallas,75208,995000,5,3.5,Kessler Park,3113,18426,1948,58,320,,Active,NTREIS
MLS Listing,Single Family Residential,19123 Windmill Ln,Dallas,75252,995000,4,3.5,Preston Villa,2753,16553,2017,4,361,,Active,NTREIS
MLS Listing,Condo/Co-op,1999 Mckinney Ave #604,Dallas,75201,995000,2,2,Mckinney Condo 1999,2387,29098,2000,131,417,1355,Active,NTREIS
MLS Listing,Single Family Residential,236 Summer Tanager Ln,Heath,75032,995000,5,6,Shepherds Highlands Ph II,5948,35284,2014,43,167,142,Active,NTREIS
MLS Listing,Condo/Co-op,3505 Turtle Creek Blvd Unit 6G,Dallas,75219,995000,2,2,Vendome on Turtle Creek Condo,1941,90997,2000,93,513,1086,Active,NTREIS
MLS Listing,Condo/Co-op,3525 Turtle Creek Blvd Unit 9D,Dallas,75219,995000,3,4,3525 Condos,4069,123013,1957,205,245,4060,Active,NTREIS
MLS Listing,Vacant Land,4625 Walnut Hill Ln,Dallas,75229,995000,0,,Walnut Park,,41818,1951,332,,,Active,NTREIS
MLS Listing,Single Family Residential,4919 Sea Pines Dr,Dallas,75287,995000,5,5.5,Bent Tree North #2,6456,12720,2002,49,154,33,Active,NTREIS
MLS Listing,Single Family Residential,5307 Ambergate Ln,Dallas,75287,995000,5,4.5,Oaktree Ph Four,5707,10019,1998,201,174,112,Active,NTREIS
MLS Listing,Condo/Co-op,5656 N Central Expy #805,Dallas,75206,995000,3,3.5,Realty America Hotel Add,3211,232523,2005,149,310,2187,Active,NTREIS
MLS Listing,Vacant Land,5915 Park Ln,Dallas,75225,995000,0,,El Parado,,17076,,43,,,Active,NTREIS
MLS Listing,Single Family Residential,6938 Briar Cove Dr,Dallas,75254,995000,5,3.5,Northwood Hills,4015,17424,1966,73,248,,Active,NTREIS
MLS Listing,Single Family Residential,7131 Cornelia Ln,Dallas,75214,995000,3,3,North Ridge Estates #5,3216,11195,1953,36,309,,Active,NTREIS
MLS Listing,Single Family Residential,8411 Midway Rd,Dallas,75209,995000,4,3.5,Glover Midway Add,4260,8973,2007,16,234,,Active,NTREIS
MLS Listing,Single Family Residential,11835 Brookhill Ln,Dallas,75230,998000,4,4.5,Lake Forest Ph D,3640,4138,2000,20,274,492,Active,NTREIS
MLS Listing,Condo/Co-op,2011 Cedar Springs Rd #502,Dallas,75201,998000,2,2,Cedar Spgs,2359,42732,1999,145,423,593,Active,NTREIS
MLS Listing,Single Family Residential,5140 Northaven Rd,Dallas,75229,998000,5,4.5,Russwood Acres 1ST INST,4241,43734,1964,280,235,,Active,NTREIS
MLS Listing,Single Family Residential,4076 Northview Ln,Dallas,75229,998950,4,2.5,Midway Hills 05,3625,15943,1959,5,276,,Active,NTREIS
MLS Listing,Single Family Residential,2309 Boll St,Dallas,75204,999000,3,3.5,Tophi,3379,3093,1996,42,296,,Active,NTREIS
MLS Listing,Single Family Residential,3 Ashmere Ct,Dallas,75225,999000,3,3.5,Glen Lakes 09,4093,6273,1996,12,244,575,Active,NTREIS
MLS Listing,Single Family Residential,4064 Beechwood Ln,Dallas,75220,999000,5,4.5,GLENRIDGE ESTATES 2ND SEC,4306,13068,2018,77,232,,Active,NTREIS
MLS Listing,Townhouse,4528 Roland Ave Unit B,Highland Park,75219,999000,3,3.5,CHATEAU ROLAND CONDOS,3251,10411,2008,20,307,,Active,NTREIS
MLS Listing,Single Family Residential,4627 Edmondson Ave,Highland Park,75209,999000,4,4.5,Highland Park West 9th Inst,2915,7318,1945,80,343,,Active,NTREIS
MLS Listing,Single Family Residential,5510 Goodwin Ave,Dallas,75206,999000,4,4.5,Vickery Place,3765,8015,2013,40,265,,Active,NTREIS
MLS Listing,Single Family Residential,6622 Ellsworth Ave,Dallas,75214,999000,4,3.5,North Ridge Estates,3720,9453,2005,123,269,,Active,NTREIS
MLS Listing,Single Family Residential,6913 Valley View Ln,Dallas,75240,999000,3,3.5,Hillcrest Park Estates,3418,22085,2018,264,292,200,Active,NTREIS
MLS Listing,Single Family Residential,7245 Inwood Rd,Dallas,75209,999000,4,5.5,Bentley Place,4649,3790,2017,143,215,67,Active,NTREIS
MLS Listing,Single Family Residential,9739 Mixon Dr,Dallas,75220,999000,4,4.5,North Davilla Drive Estates,3788,7144,2019,21,264,,Active,NTREIS
MLS Listing,Single Family Residential,9882 Mixon Dr,Dallas,75220,999000,4,3.5,Marsh Lane,4091,8015,2018,82,244,,Active,NTREIS
MLS Listing,Single Family Residential,9929 Coppedge Ln,Dallas,75220,999000,5,4,Valley Rdg Add,3871,7579,2018,86,258,,Active,NTREIS
MLS Listing,Condo/Co-op,3510 Turtle Creek Blvd Unit 4D,Dallas,75219,999500,2,3.5,Claridge Condos,2943,83984,1984,59,340,1913,Active,NTREIS
MLS Listing,Single Family Residential,7210 Elmridge Dr,Dallas,75240,999500,4,3.5,Northwood Hills Add Sec 01,4803,20691,1969,17,208,25,Active,NTREIS
MLS Listing,Single Family Residential,4060 Beechwood Ln,Dallas,75220,999900,4,3.5,Glenridge Estates,4015,7275,2019,1,249,,Active,NTREIS
MLS Listing,Single Family Residential,12216 Park Forest Dr,Dallas,75230,1000000,4,3.5,Lake Forest Ph F,3952,5358,2002,36,253,492,Active,NTREIS
MLS Listing,Vacant Land,2004 Hearne Ave,Dallas,75208,1000000,0,,Oneal & Huffmans Rev,,19602,1945,266,,,Active,NTREIS
MLS Listing,Single Family Residential,4606 Lafayette St,Dallas,75204,1000000,0,,Alexander Park,912,15115,1928,512,1096,,Active,NTREIS
MLS Listing,Single Family Residential,5425 Miller Ave,Dallas,75206,1000000,4,3,Vickery Place,3516,8015,1920,11,284,,Active,NTREIS
MLS Listing,Single Family Residential,5806 Prospect Ave,Dallas,75206,1000000,3,3,Ross Ave Anx 03,3472,7187,1926,11,288,,Active,NTREIS
MLS Listing,Single Family Residential,5829 Belmont Ave,Dallas,75206,1000000,4,3,Belmont Sub,3286,10280,1918,46,304,,Active,NTREIS
MLS Listing,Single Family Residential,4341 Hallmark Dr,Dallas,75229,1019000,5,4.5,North Highland Estates,4664,15551,1962,163,218,,Active,NTREIS
MLS Listing,Single Family Residential,1905 Malone Cliff Vw,Dallas,75208,1025000,3,2.5,Belmont Hotel Ph 02,3286,4182,2015,28,312,220,Active,NTREIS
MLS Listing,Single Family Residential,3915 Durango Dr,Dallas,75220,1025000,4,3.5,Ridgecrest Village,3963,9583,2019,109,259,,Active,NTREIS
MLS Listing,Single Family Residential,5330 Stone Falls Ln,Dallas,75287,1025000,4,4.5,Oakdale 03,5357,16553,1993,166,191,233,Active,NTREIS
MLS Listing,Condo/Co-op,5909 Luther Ln #2101,Dallas,75225,1025000,3,3.5,Shelton Condo,2849,65993,1983,296,360,1794,Active,NTREIS
MLS Listing,Single Family Residential,3827 Valley Ridge Rd,Dallas,75220,1029000,5,4.5,Valley Ridge,3953,7841,2019,57,260,,Active,NTREIS
MLS Listing,Single Family Residential,5023 Stanford Ave,Dallas,75209,1029000,4,3.5,Briarwood 2nd Inst,4249,7449,2005,23,242,,Active,NTREIS
MLS Listing,Single Family Residential,6137 Llano Ave,Dallas,75214,1035000,5,4.5,Llano Place,4502,7797,2006,164,230,,Active,NTREIS
MLS Listing,Single Family Residential,6929 Prosper St,Dallas,75209,1045000,3,3.5,Mount Vernon Heights,3033,6795,2018,65,345,,Active,NTREIS
MLS Listing,Single Family Residential,4540 Northaven Rd,Dallas,75229,1049000,4,3,Northaven Manor,4407,24132,1957,1,238,,Active,NTREIS
MLS Listing,Single Family Residential,4827 Stanford Ave,Dallas,75209,1049000,4,3.5,Rector Place Add 02,4202,7318,2006,65,250,,Active,NTREIS
MLS Listing,Single Family Residential,5223 Oak Lake Dr,Dallas,75287,1049000,4,4.5,Oakdale Sec Three Ph A,4614,13504,1991,8,227,467,Active,NTREIS
MLS Listing,Single Family Residential,7007 Inwood Rd,Dallas,75209,1049000,3,2,Shannon Estates,1461,19994,1936,12,718,,Active,NTREIS
MLS Listing,Condo/Co-op,3515 Normandy Ave #6,Highland Park,75205,1050000,3,3.5,3515 Normandy Place,3000,16161,2014,87,350,375,Active,NTREIS
MLS Listing,Single Family Residential,5611 Stonegate Rd,Dallas,75209,1050000,2,2,Highway Estates,1906,20473,1941,138,551,,Active,NTREIS
MLS Listing,Single Family Residential,6 Duncannon Ct,Dallas,75225,1050000,4,3.5,Glen Lakes 02 Rev,3610,6273,1981,21,291,575,Active,NTREIS
MLS Listing,Vacant Land,7401 W Camp Wisdom Rd,Dallas,75236,1050000,0,,Not Applicable,,739954,,177,,,Active,NTREIS
MLS Listing,Single Family Residential,3922 Valley Ridge Rd,Dallas,75220,1057000,4,3,Glenridge Estates,3687,7318,2016,16,287,,Active,NTREIS
MLS Listing,Single Family Residential,14320 Hughes,Dallas,75254,1059000,3,3.5,Williamsburg,4986,,1981,78,212,21,Active,NTREIS
MLS Listing,Multi-Family (5+ Unit),736 N Zang Blvd,Dallas,75208,1067500,6,10,Zang S Crystal Hill,3909,7623,1925,162,273,,Active,NTREIS
MLS Listing,Single Family Residential,4033 Wycliff Ave,Dallas,75219,1069000,3,3.5,University Place,3376,7187,1925,48,317,,Active,NTREIS
MLS Listing,Single Family Residential,9924 Coppedge Ln,Dallas,75220,1069000,4,4.5,Valley Ridge Add,3668,10542,2018,190,291,,Active,NTREIS
MLS Listing,Single Family Residential,7131 Greenbrook Ln,Dallas,75214,1069500,4,3.5,Green Cove Estates,2884,16117,1956,71,371,,Active,NTREIS
MLS Listing,Single Family Residential,3838 Cedarbrush Dr,Dallas,75229,1075000,4,4.5,Midway Hills 06 01 Inst,4000,16117,1962,60,269,,Active,NTREIS
MLS Listing,Single Family Residential,3922 Beechwood Ln,Dallas,75220,1075000,4,3.5,Glenridge Estates,4192,7318,2017,5,256,,Active,NTREIS
MLS Listing,Single Family Residential,3953 Merrell Rd,Dallas,75229,1075000,5,4.5,Rosser Terrace 01,3829,17380,2015,1,281,,Active,NTREIS
MLS Listing,Single Family Residential,4415 University Blvd,University Park,75205,1075000,4,4.5,Armstrong Fairway 2nd Instl,3659,3877,2007,4,294,,Active,NTREIS
MLS Listing,Single Family Residential,4428 Goodfellow Dr,Dallas,75229,1075000,5,5.5,North Highlands Estates,4247,16422,1962,221,253,,Active,NTREIS
MLS Listing,Single Family Residential,4918 Milam St,Dallas,75206,1075000,3,3.5,Alcotts Fitzhugh Heights,3000,,2019,79,358,,Active,NTREIS
MLS Listing,Single Family Residential,6708 Vanderbilt Ave,Dallas,75214,1075000,5,4.5,Lake Way Add,4359,7797,2004,72,247,,Active,NTREIS
MLS Listing,Condo/Co-op,3535 Gillespie St #404,Dallas,75219,1079000,3,3.5,Plaza at Turtle Creek Residences,2670,136473,2000,15,404,2140,Active,NTREIS
MLS Listing,Single Family Residential,7255 Inwood Rd,Dallas,75209,1079000,4,5.5,Bentley Place,4585,4356,2018,206,235,67,Active,NTREIS
MLS Listing,Single Family Residential,6543 Sondra Dr,Dallas,75214,1080000,4,3.5,Lakeway,3769,8015,2007,138,287,,Active,NTREIS
MLS Listing,Single Family Residential,4032 Colgate Ave Unit B,University Park,75225,1085000,3,2.5,University Heights 05,3552,6970,2001,58,305,,Active,NTREIS
MLS Listing,Single Family Residential,5321 Drane Dr,Dallas,75209,1085000,3,3,Greenway Parks,3111,13983,1952,43,349,89,Active,NTREIS
MLS Listing,Single Family Residential,7037 Alpha Rd,Dallas,75240,1085000,5,3.5,Northwood Hills Add Sec 01,4837,28009,1962,19,224,,Active,NTREIS
MLS Listing,Single Family Residential,11208 Cinderella Ln,Dallas,75229,1089000,4,3.5,Midway Hills 04 03 Inst,3512,15987,1955,1,310,,Active,NTREIS
MLS Listing,Single Family Residential,4529 Livingston Ave,Highland Park,75205,1090000,2,2.5,Highland Park West 04 Instl,2109,7405,1925,38,517,,Active,NTREIS
MLS Listing,Single Family Residential,24 Vanguard Way,Dallas,75243,1095000,3,3,Urban Reserve,2429,11456,2014,53,451,167,Active,NTREIS
MLS Listing,Townhouse,3625 Brown St,Dallas,75219,1095000,3,3.5,Pecan Plaza,3734,3485,2001,17,293,100,Active,NTREIS
MLS Listing,Single Family Residential,3931 Fairfax Ave,Dallas,75209,1095000,4,4.5,Mockingbird Park Rev,3576,13896,1954,12,306,,Active,NTREIS
MLS Listing,Single Family Residential,4513 Pomona Rd,Dallas,75209,1095000,4,3.5,Wunderlick,3146,15377,2005,164,348,,Active,NTREIS
MLS Listing,Townhouse,5858 Farquhar Ln,Dallas,75209,1095000,3,3,Munger Square Rev,3321,4487,1977,22,330,200,Active,NTREIS
